speaker,vowel,F1,F2,F1_lob,F2_lob
mas0M0kui0Tang2,a,550.4455216560889,1244.615062327369,0.4604458873334336,-0.6250127510938582
mas0M0kui0Tang2,a,461.7021022374753,1061.2125699335118,-0.2299288599949261,-1.042270264399698
mas0M0kui0Tang2,a,384.3286368631467,1386.6443153281198,-0.8318516499625813,-0.30188315699590956
mas0M0kui0Tang2,a,570.8594636155502,1422.9552876782832,0.6192550713221555,-0.21927236021344587
mas0M0kui0Tang2,a,536.225412259338,1408.117080579016,0.34982129684459323,-0.2530306440586914
mas0M0kui0Tang2,a,346.44049360975015,2199.927136051667,-1.1266004605974125,1.5484099494942403
mas0M0kui0Tang2,a,566.489114276261,1690.2058119561023,0.5852561693121255,0.38874712596873656
mas0M0kui0Tang2,a,496.5181896751486,1211.4562467345293,0.040921054570167995,-0.7004521017692181
mas0M0kui0Tang2,ā,595.9174296605348,1572.204202365587,0.8141921955641855,0.12028262725250194
mas0M0kui0Tang2,a,630.8696910366646,1203.7091259758406,1.0861014680959937,-0.718077512966513
mas0M0kui0Tang2,a,578.3374312980424,1303.6702943903804,0.6774295262073964,-0.49065667470317165
mas0M0kui0Tang2,a,433.2062431014283,1450.2455117774755,-0.4516108920806389,-0.15718459413917488
mas0M0kui0Tang2,a,544.1339328685247,1476.8320119155271,0.4113452154976893,-0.09669786470430083
mas0M0kui0Tang2,a,548.2135368954382,1231.887086350897,0.4430822796961584,-0.653970065337735
mas0M0kui0Tang2,ā,519.8876686408217,1737.1378246519455,0.22272268270010703,0.4955217649406633
mas0M0kui0Tang2,i,364.54551527927356,2197.4879326512882,-0.9857534001352593,1.5428605377495872
mas0M0kui0Tang2,a,448.077420851484,1314.2300577671551,-0.335921349701833,-0.4666322432454523
mas0M0kui0Tang2,ā,666.4787446873758,1283.8514859904597,1.36312022146122,-0.5357462839102098
mas0M0kui0Tang2,a,649.9838467953786,1380.4051777383406,1.2347990339410764,-0.3160777679954896
mas0M0kui0Tang2,ā,574.9848855873198,1704.741433285715,0.6513485738042778,0.42181699939948963
mas0M0kui0Tang2,i,317.2122080777064,2420.609502370925,-1.3539803651719875,2.0504825996470912
mas0M0kui0Tang2,a,657.562841760485,1312.671958087841,1.2937594252390117,-0.470177063106881
mas0M0kui0Tang2,ā,628.125342392327,1061.91362905253,1.0647519526690716,-1.04067529052086
mas0M0kui0Tang2,i,320.55528716539334,2285.2497955736912,-1.327973057863109,1.742526835672354
mas0M0kui0Tang2,a,255.0797535649373,2035.504976092723,-1.8373365155903563,1.1743344355720435
mas0M0kui0Tang2,o,491.0627508009577,1160.4569450455874,-0.0015192442036349432,-0.8164801967275117
mas0M0kui0Tang2,i,372.093898924588,2120.176528450003,-0.9270311479839244,1.3669699931547232
mas0M0kui0Tang2,ā,574.9228530090342,1312.8450788791306,0.6508659946356966,-0.4697831974078264
mas0M0kui0Tang2,a,501.547830907627,1334.505497832752,0.08004888306464039,-0.42050375506338045
mas0M0kui0Tang2,a,530.3662856901992,1459.4896711624167,0.3042405309553127,-0.1361532825838222
mas0M0kui0Tang2,a,395.1931034833666,1865.8822537823617,-0.7473321053368477,0.7884271646970332
mas0M0kui0Tang2,a,518.6715400771163,1705.928360142117,0.21326187472823363,0.4245173670014452
mas0M0kui0Tang2,ā,574.591569767965,1630.601510492748,0.6482887941475297,0.25314186626745794
mas0M0kui0Tang2,i,315.3067346029068,1080.3676884756978,-1.368803895494843,-0.9986906105702016
mas0M0kui0Tang2,a,572.8349951052735,1233.6048816589814,0.6346236142743201,-0.6500619232549085
